lang,run,method,group,metric,value
DE,6,merged,all,p,0.7594278283485045
DE,6,merged,all,r,0.7087378640776699
DE,6,merged,all,f,0.7332077840552416
DE,6,merged,all,pred,769.0
DE,6,merged,all,truth,824.0
DE,6,merged,all,tp,584.0
DE,6,system,lex_only,p,1.0
DE,6,system,lex_only,r,0.75
DE,6,system,lex_only,f,0.8571428571428571
DE,6,system,lex_only,pred,12.0
DE,6,system,lex_only,truth,16.0
DE,6,system,lex_only,tp,12.0
DE,6,system,both,p,0.968421052631579
DE,6,system,both,r,0.8932038834951457
DE,6,system,both,f,0.9292929292929294
DE,6,system,both,pred,190.0
DE,6,system,both,truth,206.0
DE,6,system,both,tp,184.0
DE,6,system,system_only,p,0.9061371841155236
DE,6,system,system_only,r,0.8338870431893688
DE,6,system,system_only,f,0.8685121107266436
DE,6,system,system_only,pred,277.0
DE,6,system,system_only,truth,301.0
DE,6,system,system_only,tp,251.0
DE,6,system,neither,p,0.4660493827160494
DE,6,system,neither,r,0.5016611295681063
DE,6,system,neither,f,0.4832
DE,6,system,neither,pred,324.0
DE,6,system,neither,truth,301.0
DE,6,system,neither,tp,151.0
DE,6,system,all,p,0.7447073474470735
DE,6,system,all,r,0.7257281553398058
DE,6,system,all,f,0.7350952673632452
DE,6,system,all,pred,803.0
DE,6,system,all,truth,824.0
DE,6,system,all,tp,598.0
DE,7,merged,lex_only,p,1.0
DE,7,merged,lex_only,r,0.8125
DE,7,merged,lex_only,f,0.896551724137931
DE,7,merged,lex_only,pred,13.0
DE,7,merged,lex_only,truth,16.0
DE,7,merged,lex_only,tp,13.0
DE,7,merged,both,p,0.9682539682539684
DE,7,merged,both,r,0.8883495145631068
DE,7,merged,both,f,0.9265822784810128
DE,7,merged,both,pred,189.0
DE,7,merged,both,truth,206.0
DE,7,merged,both,tp,183.0
DE,7,merged,system_only,p,0.9169675090252708
DE,7,merged,system_only,r,0.8438538205980066
DE,7,merged,system_only,f,0.8788927335640138
DE,7,merged,system_only,pred,277.0
DE,7,merged,system_only,truth,301.0
DE,7,merged,system_only,tp,254.0
DE,7,merged,neither,p,0.4477124183006536
DE,7,merged,neither,r,0.4551495016611295
DE,7,merged,neither,f,0.4514003294892916
DE,7,merged,neither,pred,306.0
DE,7,merged,neither,truth,301.0
DE,7,merged,neither,tp,137.0
DE,7,merged,all,p,0.7477707006369426
DE,7,merged,all,r,0.712378640776699
DE,7,merged,all,f,0.7296457426973274
DE,7,merged,all,pred,785.0
DE,7,merged,all,truth,824.0
DE,7,merged,all,tp,587.0
DE,7,system,lex_only,p,1.0
DE,7,system,lex_only,r,0.8125
DE,7,system,lex_only,f,0.896551724137931
DE,7,system,lex_only,pred,13.0
DE,7,system,lex_only,truth,16.0
DE,7,system,lex_only,tp,13.0
DE,7,system,both,p,0.9682539682539684
DE,7,system,both,r,0.8883495145631068
DE,7,system,both,f,0.9265822784810128
DE,7,system,both,pred,189.0
DE,7,system,both,truth,206.0
DE,7,system,both,tp,183.0
DE,7,system,system_only,p,0.9169675090252708
DE,7,system,system_only,r,0.8438538205980066
DE,7,system,system_only,f,0.8788927335640138
DE,7,system,system_only,pred,277.0
DE,7,system,system_only,truth,301.0
DE,7,system,system_only,tp,254.0
DE,7,system,neither,p,0.4380403458213256
DE,7,system,neither,r,0.5049833887043189
DE,7,system,neither,f,0.4691358024691358
DE,7,system,neither,pred,347.0
DE,7,system,neither,truth,301.0
DE,7,system,neither,tp,152.0
DE,7,system,all,p,0.7288135593220338
DE,7,system,all,r,0.7305825242718447
DE,7,system,all,f,0.7296969696969696
DE,7,system,all,pred,826.0
DE,7,system,all,truth,824.0
DE,7,system,all,tp,602.0
DE,8,merged,lex_only,p,1.0
DE,8,merged,lex_only,r,0.6875
DE,8,merged,lex_only,f,0.8148148148148148
DE,8,merged,lex_only,pred,11.0
DE,8,merged,lex_only,truth,16.0
DE,8,merged,lex_only,tp,11.0
DE,8,merged,both,p,0.962566844919786
DE,8,merged,both,r,0.8737864077669902
DE,8,merged,both,f,0.916030534351145
DE,8,merged,both,pred,187.0
DE,8,merged,both,truth,206.0
DE,8,merged,both,tp,180.0
DE,8,merged,system_only,p,0.9052631578947368
DE,8,merged,system_only,r,0.8571428571428571
DE,8,merged,system_only,f,0.8805460750853242
DE,8,merged,system_only,pred,285.0
DE,8,merged,system_only,truth,301.0
DE,8,merged,system_only,tp,258.0
DE,8,merged,neither,p,0.4375
DE,8,merged,neither,r,0.4418604651162791
DE,8,merged,neither,f,0.4396694214876033
DE,8,merged,neither,pred,304.0
DE,8,merged,neither,truth,301.0
DE,8,merged,neither,tp,133.0
DE,8,merged,all,p,0.7395171537484116
DE,8,merged,all,r,0.7063106796116505
DE,8,merged,all,f,0.7225325884543761
DE,8,merged,all,pred,787.0
DE,8,merged,all,truth,824.0
DE,8,merged,all,tp,582.0
DE,8,system,lex_only,p,1.0
DE,8,system,lex_only,r,0.6875
DE,8,system,lex_only,f,0.8148148148148148
DE,8,system,lex_only,pred,11.0
DE,8,system,lex_only,truth,16.0
DE,8,system,lex_only,tp,11.0
DE,8,system,both,p,0.962566844919786
DE,8,system,both,r,0.8737864077669902
DE,8,system,both,f,0.916030534351145
DE,8,system,both,pred,187.0
DE,8,system,both,truth,206.0
DE,8,system,both,tp,180.0
DE,8,system,system_only,p,0.9052631578947368
DE,8,system,system_only,r,0.8571428571428571
DE,8,system,system_only,f,0.8805460750853242
DE,8,system,system_only,pred,285.0
DE,8,system,system_only,truth,301.0
DE,8,system,system_only,tp,258.0
DE,8,system,neither,p,0.4352941176470588
DE,8,system,neither,r,0.4916943521594684
DE,8,system,neither,f,0.4617784711388455
DE,8,system,neither,pred,340.0
DE,8,system,neither,truth,301.0
DE,8,system,neither,tp,148.0
DE,8,system,all,p,0.7253948967193196
DE,8,system,all,r,0.7245145631067961
DE,8,system,all,f,0.7249544626593806
DE,8,system,all,pred,823.0
DE,8,system,all,truth,824.0
DE,8,system,all,tp,597.0
DE,9,merged,lex_only,p,0.9230769230769232
DE,9,merged,lex_only,r,0.75
DE,9,merged,lex_only,f,0.8275862068965517
DE,9,merged,lex_only,pred,13.0
DE,9,merged,lex_only,truth,16.0
DE,9,merged,lex_only,tp,12.0
DE,9,merged,both,p,0.967741935483871
DE,9,merged,both,r,0.8737864077669902
DE,9,merged,both,f,0.9183673469387754
DE,9,merged,both,pred,186.0
DE,9,merged,both,truth,206.0
DE,9,merged,both,tp,180.0
DE,9,merged,system_only,p,0.9172661870503596
DE,9,merged,system_only,r,0.8471760797342193
DE,9,merged,system_only,f,0.8808290155440414
DE,9,merged,system_only,pred,278.0
DE,9,merged,system_only,truth,301.0
DE,9,merged,system_only,tp,255.0
DE,9,merged,neither,p,0.4567474048442906
DE,9,merged,neither,r,0.4385382059800664
DE,9,merged,neither,f,0.447457627118644
DE,9,merged,neither,pred,289.0
DE,9,merged,neither,truth,301.0
DE,9,merged,neither,tp,132.0
DE,9,merged,all,p,0.7558746736292428
DE,9,merged,all,r,0.7026699029126213
DE,9,merged,all,f,0.7283018867924528
DE,9,merged,all,pred,766.0
DE,9,merged,all,truth,824.0
DE,9,merged,all,tp,579.0
DE,9,system,lex_only,p,0.9230769230769232
DE,9,system,lex_only,r,0.75
DE,9,system,lex_only,f,0.8275862068965517
DE,9,system,lex_only,pred,13.0
DE,9,system,lex_only,truth,16.0
DE,9,system,lex_only,tp,12.0
DE,9,system,both,p,0.967741935483871
DE,9,system,both,r,0.8737864077669902
DE,9,system,both,f,0.9183673469387754
DE,9,system,both,pred,186.0
DE,9,system,both,truth,206.0
DE,9,system,both,tp,180.0
DE,9,system,system_only,p,0.913978494623656
DE,9,system,system_only,r,0.8471760797342193
DE,9,system,system_only,f,0.8793103448275862
DE,9,system,system_only,pred,279.0
DE,9,system,system_only,truth,301.0
DE,9,system,system_only,tp,255.0
DE,9,system,neither,p,0.4501510574018127
DE,9,system,neither,r,0.4950166112956811
DE,9,system,neither,f,0.4715189873417721
DE,9,system,neither,pred,331.0
DE,9,system,neither,truth,301.0
DE,9,system,neither,tp,149.0
DE,9,system,all,p,0.7367119901112484
DE,9,system,all,r,0.7233009708737864
DE,9,system,all,f,0.7299448867115736
DE,9,system,all,pred,809.0
DE,9,system,all,truth,824.0
DE,9,system,all,tp,596.0
EL,1,merged,lex_only,p,0.6
EL,1,merged,lex_only,r,0.75
EL,1,merged,lex_only,f,0.6666666666666665
EL,1,merged,lex_only,pred,10.0
EL,1,merged,lex_only,truth,8.0
EL,1,merged,lex_only,tp,6.0
EL,1,merged,both,p,0.9596412556053812
EL,1,merged,both,r,0.8916666666666667
EL,1,merged,both,f,0.9244060475161988
EL,1,merged,both,pred,223.0
EL,1,merged,both,truth,240.0
EL,1,merged,both,tp,214.0
EL,1,merged,system_only,p,0.9249329758713136
EL,1,merged,system_only,r,0.8098591549295775
EL,1,merged,system_only,f,0.8635794743429286
EL,1,merged,system_only,pred,373.0
EL,1,merged,system_only,truth,426.0
EL,1,merged,system_only,tp,345.0
EL,1,merged,neither,p,0.4356435643564356
EL,1,merged,neither,r,0.44
EL,1,merged,neither,f,0.4378109452736318
EL,1,merged,neither,pred,303.0
EL,1,merged,neither,truth,300.0
EL,1,merged,neither,tp,132.0
EL,1,merged,all,p,0.7667766776677668
EL,1,merged,all,r,0.715605749486653
EL,1,merged,all,f,0.7403080191184281
EL,1,merged,all,pred,909.0
EL,1,merged,all,truth,974.0
EL,1,merged,all,tp,697.0
EL,1,system,lex_only,p,0.6
EL,1,system,lex_only,r,0.75
EL,1,system,lex_only,f,0.6666666666666665
EL,1,system,lex_only,pred,10.0
EL,1,system,lex_only,truth,8.0
EL,1,system,lex_only,tp,6.0
EL,1,system,both,p,0.9557522123893806
EL,1,system,both,r,0.9
EL,1,system,both,f,0.927038626609442
EL,1,system,both,pred,226.0
EL,1,system,both,truth,240.0
EL,1,system,both,tp,216.0
EL,1,system,system_only,p,0.9261213720316622
EL,1,system,system_only,r,0.823943661971831
EL,1,system,system_only,f,0.8720496894409938
EL,1,system,system_only,pred,379.0
EL,1,system,system_only,truth,426.0
EL,1,system,system_only,tp,351.0
EL,1,system,neither,p,0.3988439306358382
EL,1,system,neither,r,0.46
EL,1,system,neither,f,0.4272445820433437
EL,1,system,neither,pred,346.0
EL,1,system,neither,truth,300.0
EL,1,system,neither,tp,138.0
EL,1,system,all,p,0.7398543184183143
EL,1,system,all,r,0.7299794661190965
EL,1,system,all,f,0.7348837209302325
EL,1,system,all,pred,961.0
EL,1,system,all,truth,974.0
EL,1,system,all,tp,711.0
EL,2,merged,lex_only,p,0.7777777777777778
EL,2,merged,lex_only,r,0.875
EL,2,merged,lex_only,f,0.823529411764706
EL,2,merged,lex_only,pred,9.0
EL,2,merged,lex_only,truth,8.0
EL,2,merged,lex_only,tp,7.0
EL,2,merged,both,p,0.963302752293578
EL,2,merged,both,r,0.875
EL,2,merged,both,f,0.9170305676855894
EL,2,merged,both,pred,218.0
EL,2,merged,both,truth,240.0
EL,2,merged,both,tp,210.0
EL,2,merged,system_only,p,0.9257294429708224
EL,2,merged,system_only,r,0.8192488262910798
EL,2,merged,system_only,f,0.8692403486924034
EL,2,merged,system_only,pred,377.0
EL,2,merged,system_only,truth,426.0
EL,2,merged,system_only,tp,349.0
EL,2,merged,neither,p,0.4184615384615384
EL,2,merged,neither,r,0.4533333333333333
EL,2,merged,neither,f,0.4352
EL,2,merged,neither,pred,325.0
EL,2,merged,neither,truth,300.0
EL,2,merged,neither,tp,136.0
EL,2,merged,all,p,0.7556512378902045
EL,2,merged,all,r,0.7207392197125256
EL,2,merged,all,f,0.7377824487651076
EL,2,merged,all,pred,929.0
EL,2,merged,all,truth,974.0
EL,2,merged,all,tp,702.0
EL,2,system,lex_only,p,0.7777777777777778
EL,2,system,lex_only,r,0.875
EL,2,system,lex_only,f,0.823529411764706
EL,2,system,lex_only,pred,9.0
EL,2,system,lex_only,truth,8.0
EL,2,system,lex_only,tp,7.0
EL,2,system,both,p,0.9598214285714286
EL,2,system,both,r,0.8958333333333334
EL,2,system,both,f,0.9267241379310346
EL,2,system,both,pred,224.0
EL,2,system,both,truth,240.0
EL,2,system,both,tp,215.0
EL,2,system,system_only,p,0.9270833333333334
EL,2,system,system_only,r,0.8356807511737089
EL,2,system,system_only,f,0.8790123456790123
EL,2,system,system_only,pred,384.0
EL,2,system,system_only,truth,426.0
EL,2,system,system_only,tp,356.0
EL,2,system,neither,p,0.3777173913043478
EL,2,system,neither,r,0.4633333333333333
EL,2,system,neither,f,0.4161676646706587
EL,2,system,neither,pred,368.0
EL,2,system,neither,truth,300.0
EL,2,system,neither,tp,139.0
EL,2,system,all,p,0.7279187817258883
EL,2,system,all,r,0.7361396303901437
EL,2,system,all,f,0.7320061255742726
EL,2,system,all,pred,985.0
EL,2,system,all,truth,974.0
EL,2,system,all,tp,717.0
EL,3,merged,lex_only,p,0.6666666666666666
EL,3,merged,lex_only,r,0.75
EL,3,merged,lex_only,f,0.7058823529411765
EL,3,merged,lex_only,pred,9.0
EL,3,merged,lex_only,truth,8.0
EL,3,merged,lex_only,tp,6.0
EL,3,merged,both,p,0.9585253456221198
EL,3,merged,both,r,0.8666666666666667
EL,3,merged,both,f,0.9102844638949672
EL,3,merged,both,pred,217.0
EL,3,merged,both,truth,240.0
EL,3,merged,both,tp,208.0
EL,3,merged,system_only,p,0.910761154855643
EL,3,merged,system_only,r,0.8145539906103286
EL,3,merged,system_only,f,0.8599752168525402
EL,3,merged,system_only,pred,381.0
EL,3,merged,system_only,truth,426.0
EL,3,merged,system_only,tp,347.0
EL,3,merged,neither,p,0.4228187919463087
EL,3,merged,neither,r,0.42
EL,3,merged,neither,f,0.4214046822742475
EL,3,merged,neither,pred,298.0
EL,3,merged,neither,truth,300.0
EL,3,merged,neither,tp,126.0
EL,3,merged,all,p,0.7591160220994475
EL,3,merged,all,r,0.7053388090349076
EL,3,merged,all,f,0.7312400212879191
EL,3,merged,all,pred,905.0
EL,3,merged,all,truth,974.0
EL,3,merged,all,tp,687.0
EL,3,system,lex_only,p,0.6666666666666666
EL,3,system,lex_only,r,0.75
EL,3,system,lex_only,f,0.7058823529411765
EL,3,system,lex_only,pred,9.0
EL,3,system,lex_only,truth,8.0
EL,3,system,lex_only,tp,6.0
EL,3,system,both,p,0.9590909090909092
EL,3,system,both,r,0.8791666666666667
EL,3,system,both,f,0.917391304347826
EL,3,system,both,pred,220.0
EL,3,system,both,truth,240.0
EL,3,system,both,tp,211.0
EL,3,system,system_only,p,0.9097938144329896
EL,3,system,system_only,r,0.8286384976525821
EL,3,system,system_only,f,0.8673218673218672
EL,3,system,system_only,pred,388.0
EL,3,system,system_only,truth,426.0
EL,3,system,system_only,tp,353.0
EL,3,system,neither,p,0.3852941176470588
EL,3,system,neither,r,0.4366666666666666
EL,3,system,neither,f,0.409375
EL,3,system,neither,pred,340.0
EL,3,system,neither,truth,300.0
EL,3,system,neither,tp,131.0
EL,3,system,all,p,0.7324973876698014
EL,3,system,all,r,0.7197125256673511
EL,3,system,all,f,0.7260486794407044
EL,3,system,all,pred,957.0
EL,3,system,all,truth,974.0
EL,3,system,all,tp,701.0
EL,4,merged,lex_only,p,0.8571428571428571
EL,4,merged,lex_only,r,0.75
EL,4,merged,lex_only,f,0.7999999999999999
